Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_7d,Volatility_30d,Tweet_Count,Tweet_Avg_Sentiment,Tweet_Positive_Count,Tweet_Negative_Count,Tweet_Neutral_Count,Close_Lag1,Daily_Return_Lag1,Close_Lag2,Daily_Return_Lag2,Close_Lag3,Daily_Return_Lag3,Close_Lag7,Daily_Return_Lag7,MA7,MA30,Return_Std7,Price_Range,Price_Range_Pct,Tweet_Avg_Sentiment_Lag1,Tweet_Avg_Sentiment_Lag2,Tweet_Avg_Sentiment_Lag3,Tweet_Avg_Sentiment_Lag7,Tweet_Count_Lag1,Tweet_Count_Lag2,Tweet_Count_Lag3,Tweet_Count_Lag7,Tweet_Positive_Count_Lag1,Tweet_Positive_Count_Lag2,Tweet_Positive_Count_Lag3,Tweet_Positive_Count_Lag7,Tweet_Negative_Count_Lag1,Tweet_Negative_Count_Lag2,Tweet_Negative_Count_Lag3,Tweet_Negative_Count_Lag7,Tweet_Neutral_Count_Lag1,Tweet_Neutral_Count_Lag2,Tweet_Neutral_Count_Lag3,Tweet_Neutral_Count_Lag7
2023-03-14,24201.77,26514.72,24081.18,24746.07,54622230164,2.2669255911657027,5.392428051173014,3.5085280946228763,16,0.2076481617987155,7,4,5,24197.53,9.175169588453302,22163.95,7.422981610000967,20632.41,2.205204871988431,22219.77,-0.9362115332486765,22001.185714285715,23081.096333333335,5.392428051173019,2433.540000000001,0.09834046375848775,0.0771988332271576,0.6661102970441183,-0.2430416494607924,0.0799440070986748,14.0,3.0,4.0,16.0,5.0,2.0,1.0,6.0,4.0,0.0,2.0,5.0,5.0,1.0,1.0,5.0
2023-03-15,24770.93,25240.62,23964.91,24375.96,43655701450,-1.4956314275357707,5.306843680424845,3.5265583037199595,11,0.0922719944607127,4,3,4,24746.07,2.2669255911657027,24197.53,9.175169588453302,22163.95,7.422981610000967,21718.08,-2.257854154205907,22380.882857142857,23166.691666666666,5.3068436804248496,1275.7099999999991,0.05233475932845308,0.2076481617987155,0.0771988332271576,0.6661102970441183,0.037743192911148,16.0,14.0,3.0,20.0,7.0,5.0,2.0,7.0,4.0,4.0,0.0,6.0,5.0,5.0,1.0,7.0
2023-03-16,24373.46,25190.33,24225.11,25052.79,33866061747,2.776629105069106,3.9584447684045783,3.542856270173124,13,0.2996128935080308,4,0,9,24375.96,-1.4956314275357707,24746.07,2.2669255911657027,24197.53,9.175169588453302,20363.02,-6.239317656072729,23050.850000000002,23261.091333333334,3.958444768404587,965.2200000000012,0.03852744544619586,0.0922719944607127,0.2076481617987155,0.0771988332271576,-0.1889745417763205,11.0,16.0,14.0,17.0,4.0,7.0,5.0,4.0,3.0,4.0,4.0,7.0,4.0,5.0,5.0,6.0
2023-03-17,25055.12,27787.81,24955.17,27423.93,50730261335,9.46457460426564,4.167415079453254,3.549160428623715,15,0.3841170310974121,8,2,5,25052.79,2.776629105069106,24375.96,-1.4956314275357707,24746.07,2.2669255911657027,20187.24,-0.8632314853101342,24084.66285714286,23364.961000000003,4.167415079453263,2832.640000000003,0.10329081207543933,0.2996128935080308,0.0922719944607127,0.2076481617987155,-0.0965869589285417,13.0,11.0,16.0,11.0,4.0,4.0,7.0,3.0,0.0,3.0,4.0,4.0,9.0,4.0,5.0,4.0
2023-03-18,27448.12,27725.95,26636.26,26965.88,35723036817,-1.670256597066866,4.747178272663194,3.518720081055967,5,0.3814154505729675,2,0,3,27423.93,9.46457460426564,25052.79,2.776629105069106,24375.96,-1.4956314275357707,20632.41,2.205204871988431,24989.44428571429,23476.374666666667,4.747178272663201,1089.6900000000023,0.04040995509881384,0.3841170310974121,0.2996128935080308,0.0922719944607127,-0.2430416494607924,15.0,13.0,11.0,4.0,8.0,4.0,4.0,1.0,2.0,0.0,3.0,2.0,5.0,9.0,4.0,1.0
2023-03-19,26969.5,28440.56,26907.72,28038.68,37769448859,3.978360802614267,4.504519048680827,3.518387296869943,8,0.7496783956885338,6,0,2,26965.88,-1.670256597066866,27423.93,9.46457460426564,25052.79,2.776629105069106,22163.95,7.422981610000967,25828.691428571427,23592.143999999997,4.504519048680834,1532.8400000000001,0.054668764720735785,0.3814154505729675,0.3841170310974121,0.2996128935080308,0.6661102970441183,5.0,15.0,13.0,3.0,2.0,8.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,9.0,1.0
2023-03-20,28041.6,28527.72,27242.88,27767.24,44774027664,-0.9680912225539796,3.974716417781565,3.5284892146901115,16,0.2504878640174866,6,2,8,28038.68,3.978360802614267,26965.88,-1.670256597066866,27423.93,9.46457460426564,24197.53,9.175169588453302,26338.649999999998,23696.342666666664,3.9747164177815697,1284.8400000000001,0.046271793667645764,0.7496783956885338,0.3814154505729675,0.3841170310974121,0.0771988332271576,8.0,5.0,15.0,14.0,6.0,2.0,8.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,5.0,5.0
2023-03-21,27768.39,28439.56,27439.65,28175.82,36102192830,1.4714462078333934,3.978862145741284,3.5176380757797103,11,0.4428667317737232,6,1,4,27767.24,-0.9680912225539796,28038.68,3.978360802614267,26965.88,-1.670256597066866,24746.07,2.2669255911657027,26828.614285714284,23824.615333333335,3.9788621457412887,999.9099999999999,0.035488230688583325,0.2504878640174866,0.7496783956885338,0.3814154505729675,0.2076481617987155,16.0,8.0,5.0,16.0,6.0,6.0,2.0,7.0,2.0,0.0,0.0,4.0,8.0,2.0,3.0,5.0
2023-03-22,28158.72,28803.34,26760.0,27307.44,33382021890,-3.082004356927326,4.243330188595721,3.566388404876978,18,0.1174513763851589,4,2,12,28175.82,1.4714462078333934,27767.24,-0.9680912225539796,28038.68,3.978360802614267,24375.96,-1.4956314275357707,27247.397142857142,23907.225,4.243330188595724,2043.3400000000001,0.07482722657268497,0.4428667317737232,0.2504878640174866,0.7496783956885338,0.0922719944607127,11.0,16.0,8.0,11.0,6.0,6.0,6.0,4.0,1.0,2.0,0.0,3.0,4.0,8.0,2.0,4.0
2023-03-23,27301.96,28729.84,27183.36,28333.97,24220433689,3.759158676170316,4.300355917575508,3.59836520943521,12,0.3286646554867427,5,1,6,27307.44,-3.082004356927326,28175.82,1.4714462078333934,27767.24,-0.9680912225539796,25052.79,2.776629105069106,27716.13714285714,24037.14566666667,4.300355917575512,1546.4799999999996,0.0545804206046664,0.1174513763851589,0.4428667317737232,0.2504878640174866,0.2996128935080308,18.0,11.0,16.0,13.0,4.0,6.0,6.0,4.0,2.0,1.0,2.0,0.0,12.0,4.0,8.0,9.0
2023-03-24,28324.11,28388.44,27039.27,27493.29,25980310960,-2.967039211236544,3.0031636097622703,3.6451214889450094,13,0.1524060185138996,5,3,5,28333.97,3.759158676170316,27307.44,-3.082004356927326,28175.82,1.4714462078333934,27423.93,9.46457460426564,27726.045714285716,24147.293999999998,3.003163609762273,1349.1699999999983,0.04907270101177408,0.3286646554867427,0.1174513763851589,0.4428667317737232,0.3841170310974121,12.0,18.0,11.0,15.0,5.0,4.0,6.0,8.0,1.0,2.0,1.0,2.0,6.0,12.0,4.0,5.0
2023-03-25,27487.34,27791.83,27196.23,27494.71,13383005987,0.0051648965984085,2.906129754435081,3.635587971213341,4,0.0063814222812652,1,1,2,27493.29,-2.967039211236544,28333.97,3.759158676170316,27307.44,-3.082004356927326,26965.88,-1.670256597066866,27801.592857142856,24265.534666666666,2.906129754435085,595.6000000000022,0.021662348866382013,0.1524060185138996,0.3286646554867427,0.1174513763851589,0.3814154505729675,13.0,12.0,18.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,2.0,0.0,5.0,6.0,12.0,3.0
2023-03-26,27495.52,28178.14,27445.05,27994.33,13878363192,1.8171495534959448,2.5441952653723234,3.575873582577477,4,0.2531126588582992,2,1,1,27494.71,0.0051648965984085,27493.29,-2.967039211236544,28333.97,3.759158676170316,28038.68,3.978360802614267,27795.257142857143,24425.408,2.5441952653723265,733.0900000000001,0.02618708859972716,0.0063814222812652,0.1524060185138996,0.3286646554867427,0.7496783956885338,4.0,13.0,12.0,8.0,1.0,5.0,5.0,6.0,1.0,3.0,1.0,0.0,2.0,5.0,6.0,2.0
2023-03-27,27994.07,28037.93,26606.69,27139.89,18188895178,-3.0521894969445684,2.787383792981597,3.6384166890652487,9,0.554749329884847,6,1,2,27994.33,1.8171495534959448,27494.71,0.0051648965984085,27493.29,-2.967039211236544,27767.24,-0.9680912225539796,27705.635714285716,24557.558333333334,2.787383792981599,1431.2400000000016,0.05273565957710225,0.2531126588582992,0.0063814222812652,0.1524060185138996,0.2504878640174866,4.0,4.0,13.0,16.0,2.0,1.0,5.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,8.0
2023-03-28,27132.89,27460.72,26677.82,27268.13,17783600385,0.4725148112243671,2.7064123748565114,3.63278244801428,19,-0.0013169740375719,3,3,13,27139.89,-3.0521894969445684,27994.33,1.8171495534959448,27494.71,0.0051648965984085,28175.82,1.4714462078333934,27575.965714285714,24681.122333333336,2.706412374856513,782.9000000000015,0.028711173080075585,0.554749329884847,0.2531126588582992,0.0063814222812652,0.4428667317737232,9.0,4.0,4.0,11.0,6.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0
2023-03-29,27267.03,28619.54,27259.66,28348.44,20684945906,3.9618044948443343,2.8632700372374336,3.682562464987383,14,0.2820063361099788,6,2,6,27268.13,0.4725148112243671,27139.89,-3.0521894969445684,27994.33,1.8171495534959448,27307.44,-3.082004356927326,27724.68,24841.974666666665,2.863270037237438,1359.880000000001,0.04797018813028164,-0.0013169740375719,0.554749329884847,0.2531126588582992,0.1174513763851589,19.0,9.0,4.0,18.0,3.0,6.0,2.0,4.0,3.0,1.0,1.0,2.0,13.0,2.0,1.0,12.0
2023-03-30,28350.14,29159.9,27720.16,28033.56,22435349951,-1.1107489512650393,2.531969212210916,3.673229314650497,11,0.2583319598978216,4,1,6,28348.44,3.9618044948443343,27268.13,0.4725148112243671,27139.89,-3.0521894969445684,28333.97,3.759158676170316,27681.764285714286,25004.848333333335,2.531969212210919,1439.7400000000016,0.05135772980670316,0.2820063361099788,-0.0013169740375719,0.554749329884847,0.3286646554867427,14.0,19.0,9.0,12.0,6.0,3.0,6.0,5.0,2.0,3.0,1.0,1.0,6.0,13.0,2.0,6.0
2023-03-31,28032.26,28639.9,27583.71,28478.48,19001327598,1.5870977499825134,2.2492319058983603,3.666930658718088,11,0.4924111528830094,6,1,4,28033.56,-1.1107489512650393,28348.44,3.9618044948443343,27268.13,0.4725148112243671,27493.29,-2.967039211236544,27822.50571428571,25165.912666666667,2.2492319058983656,1056.1900000000023,0.03708730241220747,0.2583319598978216,0.2820063361099788,-0.0013169740375719,0.1524060185138996,11.0,14.0,19.0,13.0,4.0,6.0,3.0,5.0,1.0,2.0,3.0,3.0,6.0,6.0,13.0,5.0
2023-04-01,28473.33,28802.46,28297.17,28411.04,10876469901,-0.2368103915658337,2.260399207645884,3.661555966554375,4,0.251977190375328,2,1,1,28478.48,1.5870977499825134,28033.56,-1.1107489512650393,28348.44,3.9618044948443343,27494.71,0.0051648965984085,27953.41,25330.431666666667,2.260399207645889,505.2900000000009,0.01778498780755653,0.4924111528830094,0.2583319598978216,0.2820063361099788,0.0063814222812652,11.0,11.0,14.0,4.0,6.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,6.0,2.0
2023-04-02,28462.85,28518.96,27884.09,28199.31,12284641999,-0.7452384706789994,2.216957191719441,3.526996964524037,3,0.0142892599105834,1,1,1,28411.04,-0.2368103915658337,28478.48,1.5870977499825134,28033.56,-1.1107489512650393,27994.33,1.8171495534959448,27982.692857142854,25524.985999999997,2.2169571917194455,634.869999999999,0.02251367143380455,0.251977190375328,0.4924111528830094,0.2583319598978216,0.2531126588582992,4.0,11.0,11.0,4.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0
2023-04-03,28183.08,28475.62,27276.72,27790.22,19556501327,-1.4507092549427614,1.893439384324362,3.5483857898600286,10,-0.0543115377426147,3,4,3,28199.31,-0.7452384706789994,28411.04,-0.2368103915658337,28478.48,1.5870977499825134,27139.89,-3.0521894969445684,28075.597142857143,25706.215,1.8934393843243678,1198.8999999999978,0.043141076249126414,0.0142892599105834,0.251977190375328,0.4924111528830094,0.554749329884847,3.0,4.0,11.0,9.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0
2023-04-04,27795.27,28433.74,27681.3,28168.09,15284538859,1.3597229528949262,1.9319973947777167,3.548958548561004,9,0.5005474090576172,5,0,4,27790.22,-1.4507092549427614,28199.31,-0.7452384706789994,28411.04,-0.2368103915658337,27268.13,0.4725148112243671,28204.16285714286,25897.301,1.9319973947777231,752.4400000000023,0.026712496303441316,-0.0543115377426147,0.0142892599105834,0.251977190375328,-0.0013169740375719,10.0,3.0,4.0,19.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,13.0
2023-04-05,28169.73,28739.24,27843.76,28177.98,17052315986,0.035110651804926,1.1742860370203525,3.5484763295743047,14,0.0258843685899462,4,4,6,28168.09,1.3597229528949262,27790.22,-1.4507092549427614,28199.31,-0.7452384706789994,28348.44,3.9618044948443343,28179.81142857143,26088.908333333333,1.1742860370203587,895.4800000000032,0.03177942492684015,0.5005474090576172,-0.0543115377426147,0.0142892599105834,0.2820063361099788,9.0,10.0,3.0,14.0,5.0,3.0,1.0,6.0,0.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0
2023-04-06,28175.23,28178.38,27738.76,28044.14,13837809380,-0.4749808183553305,1.1037659651635423,3.5415848571767445,14,-0.067323659147535,3,4,7,28177.98,0.035110651804926,28168.09,1.3597229528949262,27790.22,-1.4507092549427614,28033.56,-1.1107489512650393,28181.32285714286,26283.054,1.10376596516355,439.6200000000026,0.015676002187979474,0.0258843685899462,0.5005474090576172,-0.0543115377426147,0.2583319598978216,14.0,9.0,10.0,11.0,4.0,5.0,3.0,4.0,4.0,0.0,4.0,1.0,6.0,4.0,3.0,6.0
2023-04-07,28038.97,28111.59,27794.03,27925.86,10861680497,-0.4217636910955336,0.8597365119386856,3.5018792576339592,11,0.6066319888288324,7,0,4,28044.14,-0.4749808183553305,28177.98,0.035110651804926,28168.09,1.3597229528949262,28478.48,1.5870977499825134,28102.377142857145,26489.98,0.8597365119386928,317.5600000000013,0.0113715387816168,-0.067323659147535,0.0258843685899462,0.5005474090576172,0.4924111528830094,14.0,14.0,9.0,11.0,3.0,4.0,5.0,6.0,4.0,4.0,0.0,1.0,7.0,6.0,4.0,4.0
2023-04-08,27920.51,28159.86,27883.39,27947.79,9373255556,0.0785293631064609,0.8703515899059867,3.2377836398135447,4,0.461608737707138,2,0,2,27925.86,-0.4217636910955336,28044.14,-0.4749808183553305,28177.98,0.035110651804926,28411.04,-0.2368103915658337,28036.198571428573,26742.805666666663,0.8703515899059941,276.47000000000116,0.00989237431653813,0.6066319888288324,-0.067323659147535,0.0258843685899462,0.251977190375328,11.0,14.0,14.0,4.0,7.0,3.0,4.0,2.0,0.0,4.0,4.0,1.0,4.0,7.0,6.0,1.0
2023-04-09,27952.37,28532.83,27828.48,28333.05,12175322951,1.3784989797046563,1.0188398216888417,3.216472437260242,2,-0.0199975371360778,1,1,0,27947.79,0.0785293631064609,27925.86,-0.4217636910955336,28044.14,-0.4749808183553305,28199.31,-0.7452384706789994,28055.304285714286,27014.332666666665,1.01883982168885,704.3500000000022,0.024859660361309575,0.461608737707138,0.6066319888288324,-0.067323659147535,0.0142892599105834,4.0,11.0,14.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,7.0,1.0
2023-04-10,28336.03,29771.46,28189.27,29652.98,19282400094,4.658623056818811,1.8080362725403076,3.273989925988458,12,0.3404377351204554,6,2,4,28333.05,1.3784989797046563,27947.79,0.0785293631064609,27925.86,-0.4217636910955336,27790.22,-1.4507092549427614,28321.41285714286,27315.01833333333,1.8080362725403158,1582.1899999999987,0.05335686328996272,-0.0199975371360778,0.461608737707138,0.6066319888288324,-0.0543115377426147,2.0,4.0,11.0,10.0,1.0,2.0,7.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0
2023-04-11,29653.68,30509.08,29609.3,30235.06,20121259843,1.962973030029369,1.8451050009579784,3.065042117827718,14,0.1546536173139299,6,4,4,29652.98,4.658623056818811,28333.05,1.3784989797046563,27947.79,0.0785293631064609,28168.09,1.3597229528949262,28616.694285714282,27584.055333333334,1.8451050009579872,899.7800000000025,0.029759491133803023,0.3404377351204554,-0.0199975371360778,0.461608737707138,0.5005474090576172,12.0,2.0,4.0,9.0,6.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0
2023-04-12,30231.58,30462.48,29725.57,30139.05,18651929926,-0.3175452603699225,1.8812888296729176,2.664857171910116,15,0.1066901842753092,6,4,5,30235.06,1.962973030029369,29652.98,4.658623056818811,28333.05,1.3784989797046563,28177.98,0.035110651804926,28896.847142857143,27782.105999999996,1.8812888296729262,736.9099999999999,0.024450339343808112,0.1546536173139299,0.3404377351204554,-0.0199975371360778,0.0258843685899462,14.0,12.0,2.0,14.0,6.0,6.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,0.0,6.0
2023-04-13,29892.74,30539.85,29878.62,30399.07,17487721001,0.862734558653977,1.7736483535687888,2.64991242322545,13,0.2406352712557866,5,2,6,30139.05,-0.3175452603699225,30235.06,1.962973030029369,29652.98,4.658623056818811,28044.14,-0.4749808183553305,29233.265714285713,27970.539333333334,1.7736483535687984,661.2299999999996,0.02175165227094117,0.1066901842753092,0.1546536173139299,0.3404377351204554,-0.067323659147535,15.0,14.0,12.0,14.0,6.0,6.0,6.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,7.0
2023-04-14,30409.56,31005.61,30044.5,30485.7,22659995079,0.2849758232735366,1.685760927869193,2.618298839012913,12,0.5802247375249863,8,1,3,30399.07,0.862734558653977,30139.05,-0.3175452603699225,30235.06,1.962973030029369,27925.86,-0.4217636910955336,29598.957142857143,28174.197333333334,1.6857609278692036,961.1100000000006,0.03152658459540048,0.2406352712557866,0.1066901842753092,0.1546536173139299,0.6066319888288324,13.0,15.0,14.0,11.0,5.0,6.0,6.0,7.0,2.0,4.0,4.0,0.0,6.0,5.0,4.0,4.0
2023-04-15,30490.75,30601.74,30245.88,30318.5,11940685378,-0.548453865254861,1.7741251017369992,2.6012120510369323,4,0.2519483864307403,2,1,1,30485.7,0.2849758232735366,30399.07,0.862734558653977,30139.05,-0.3175452603699225,27947.79,0.0785293631064609,29937.63,28349.721,1.7741251017370088,355.8600000000006,0.011737388063393656,0.5802247375249863,0.2406352712557866,0.1066901842753092,0.461608737707138,12.0,13.0,15.0,4.0,8.0,5.0,6.0,2.0,1.0,2.0,4.0,0.0,3.0,6.0,5.0,2.0
2023-04-16,30315.98,30555.54,30157.83,30315.36,12854816417,-0.010356712898063,1.8255483009817812,2.002963462971499,2,0.4996962547302246,1,0,1,30318.5,-0.548453865254861,30485.7,0.2849758232735366,30399.07,0.862734558653977,28333.05,1.3784989797046563,30220.817142857144,28446.102,1.82554830098179,397.7099999999991,0.013119092103804774,0.2519483864307403,0.5802247375249863,0.2406352712557866,-0.0199975371360778,4.0,12.0,13.0,2.0,2.0,8.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,0.0
2023-04-17,30317.15,30319.2,29275.37,29445.04,17872186762,-2.870887893134044,1.4868669207715752,2.056093274990607,12,0.24179840584596,6,3,3,30315.36,-0.010356712898063,30318.5,-0.548453865254861,30485.7,0.2849758232735366,29652.98,4.658623056818811,30191.11142857143,28528.740666666665,1.4868669207715801,1043.8300000000017,0.035450113159975385,0.4996962547302246,0.2519483864307403,0.5802247375249863,0.3404377351204554,2.0,4.0,12.0,12.0,1.0,2.0,8.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0
2023-04-18,29449.09,30470.3,29154.85,30397.55,19480529496,3.2348741927332947,1.8200736681892804,2.0144603188043297,20,0.4138254165649414,9,1,10,29445.04,-2.870887893134044,30315.36,-0.010356712898063,30318.5,-0.548453865254861,30235.06,1.962973030029369,30214.324285714283,28607.36966666667,1.8200736681892853,1315.4500000000007,0.043274869191760545,0.24179840584596,0.4996962547302246,0.2519483864307403,0.1546536173139299,12.0,2.0,4.0,14.0,6.0,1.0,2.0,6.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,4.0
2023-04-19,30394.19,30411.05,28669.9,28822.68,24571565421,-5.180910961574203,2.711731788085556,2.239400421297204,12,0.3300550977389018,6,2,4,30397.55,3.2348741927332947,29445.04,-2.870887893134044,30315.36,-0.010356712898063,30139.05,-0.3175452603699225,30026.271428571432,28642.551,2.7117317880855567,1741.1499999999978,0.06040902511494413,0.4138254165649414,0.24179840584596,0.4996962547302246,0.1066901842753092,20.0,12.0,2.0,15.0,9.0,6.0,1.0,6.0,1.0,3.0,0.0,4.0,10.0,3.0,1.0,5.0
2023-04-20,28823.68,29076.4,28037.26,28245.99,21340360360,-2.0008201874357257,2.669247426690016,2.2583282236388538,11,-0.1038366881283846,1,2,8,28822.68,-5.180910961574203,30397.55,3.2348741927332947,29445.04,-2.870887893134044,30399.07,0.862734558653977,29718.68857142857,28644.89,2.6692474266900166,1039.140000000003,0.0367889388900868,0.3300550977389018,0.4138254165649414,0.24179840584596,0.2406352712557866,12.0,20.0,12.0,13.0,6.0,9.0,6.0,5.0,2.0,1.0,3.0,2.0,4.0,10.0,3.0,6.0
2023-04-21,28249.23,28349.97,27177.37,27276.91,20759504330,-3.430858681179172,2.736709871639269,2.27575161720056,9,0.0973139537705315,3,2,4,28245.99,-2.0008201874357257,28822.68,-5.180910961574203,30397.55,3.2348741927332947,30485.7,0.2849758232735366,29260.29,28643.872333333336,2.7367098716392677,1172.6000000000022,0.0429887402935304,-0.1038366881283846,0.3300550977389018,0.4138254165649414,0.5802247375249863,11.0,12.0,20.0,12.0,1.0,6.0,9.0,8.0,2.0,2.0,1.0,1.0,8.0,4.0,10.0,3.0
2023-04-22,27265.89,27872.14,27169.57,27817.5,13125734602,1.9818593821660848,3.040367124339449,2.196857497963109,3,0.0011469920476277,1,1,1,27276.91,-3.430858681179172,28245.99,-2.0008201874357257,28822.68,-5.180910961574203,30318.5,-0.548453865254861,28903.004285714287,28626.656666666666,3.0403671243394483,702.5699999999997,0.025256403343219186,0.0973139537705315,-0.1038366881283846,0.3300550977389018,0.2519483864307403,9.0,11.0,12.0,4.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,4.0,8.0,4.0,1.0
2023-04-23,27816.14,27820.24,27400.31,27591.38,12785446832,-0.8128695964770394,3.0037140322623896,2.132065864200699,4,-0.4958157688379287,0,2,2,27817.5,1.9818593821660848,27276.91,-3.430858681179172,28245.99,-2.0008201874357257,30315.36,-0.010356712898063,28513.864285714288,28629.926333333333,3.0037140322623888,419.9300000000003,0.01521960844292675,0.0011469920476277,0.0973139537705315,-0.1038366881283846,0.4996962547302246,3.0,9.0,11.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,8.0,1.0
2023-04-24,27591.73,27979.98,27070.85,27525.34,17703288330,-0.2393501158695299,2.9378695545977656,2.132646722961913,10,-0.2870238423347473,2,5,3,27591.38,-0.8128695964770394,27817.5,1.9818593821660848,27276.91,-3.430858681179172,29445.04,-2.870887893134044,28239.62142857143,28630.947333333334,2.937869554597766,909.130000000001,0.03302883815422447,-0.4958157688379287,0.0011469920476277,0.0973139537705315,0.24179840584596,4.0,3.0,9.0,12.0,0.0,1.0,3.0,6.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0
2023-04-25,27514.87,28371.08,27207.93,28307.6,17733373139,2.8419630783852234,2.8475981396781957,2.170207767536681,11,0.1399385766549543,4,2,5,27525.34,-0.2393501158695299,27591.38,-0.8128695964770394,27817.5,1.9818593821660848,30397.55,3.2348741927332947,27941.057142857146,28641.389666666666,2.8475981396781957,1163.1500000000015,0.041089672031539286,-0.2870238423347473,-0.4958157688379287,0.0011469920476277,0.4138254165649414,10.0,4.0,3.0,20.0,2.0,0.0,1.0,9.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,10.0
2023-04-26,28300.06,29995.84,27324.55,28422.7,31854242019,0.4066045867541001,2.177058809887697,2.089552234052632,14,-0.02461696096829,4,5,5,28307.6,2.8419630783852234,27525.34,-0.2393501158695299,27591.38,-0.8128695964770394,28822.68,-5.180910961574203,27883.91714285714,28684.15,2.177058809887701,2671.290000000001,0.09398438571986478,0.1399385766549543,-0.2870238423347473,-0.4958157688379287,0.3300550977389018,11.0,10.0,4.0,12.0,4.0,2.0,0.0,6.0,2.0,5.0,2.0,2.0,5.0,3.0,2.0,4.0
2023-04-27,28428.46,29871.55,28402.89,29473.79,27153445027,3.6980652788088486,2.432806023096468,2.186132590204027,15,0.0003725131352742,4,4,7,28422.7,0.4066045867541001,28307.6,2.8419630783852234,27525.34,-0.2393501158695299,28245.99,-2.0008201874357257,28059.317142857144,28757.672,2.432806023096474,1468.6599999999999,0.04982935686248697,-0.02461696096829,0.1399385766549543,-0.2870238423347473,-0.1038366881283846,14.0,11.0,10.0,11.0,4.0,4.0,2.0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,3.0,8.0
2023-04-28,29481.01,29572.79,28929.61,29340.26,17544464887,-0.4530465881720791,1.774673249491847,2.0757379282706907,18,0.2042779326438904,6,3,9,29473.79,3.6980652788088486,28422.7,0.4066045867541001,28307.6,2.8419630783852234,27276.91,-3.430858681179172,28354.08142857143,28790.732666666667,1.7746732494918573,643.1800000000003,0.021921414465993154,0.0003725131352742,-0.02461696096829,0.1399385766549543,0.0973139537705315,15.0,14.0,11.0,9.0,4.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,7.0,5.0,5.0,4.0
2023-04-29,29336.57,29452.46,29088.04,29248.49,10662634333,-0.3127784143698631,1.787988025074052,2.0642981119494443,2,0.0,0,0,2,29340.26,-0.4530465881720791,29473.79,3.6980652788088486,28422.7,0.4066045867541001,27817.5,1.9818593821660848,28558.50857142857,28831.23033333333,1.7879880250740605,364.41999999999825,0.01245944662442397,0.2042779326438904,0.0003725131352742,-0.02461696096829,0.0011469920476277,18.0,15.0,14.0,3.0,6.0,4.0,4.0,1.0,3.0,4.0,5.0,1.0,9.0,7.0,5.0,1.0
2023-04-30,29245.52,29952.03,29114.02,29268.81,14652199272,0.069473671974185,1.689247906014836,2.046694467804185,4,0.3313953876495361,2,1,1,29248.49,-0.3127784143698631,29340.26,-0.4530465881720791,29473.79,3.6980652788088486,27591.38,-0.8128695964770394,28798.141428571427,28857.574666666667,1.689247906014846,838.0099999999984,0.028631502271530627,0.0,0.2042779326438904,0.0003725131352742,-0.4958157688379287,2.0,18.0,15.0,4.0,0.0,6.0,4.0,0.0,0.0,3.0,4.0,2.0,2.0,9.0,7.0,2.0
2023-05-01,29227.1,29329.94,27680.79,28091.57,18655599976,-4.022165574890135,2.506467562312377,2.1811768442284043,13,0.0776465626863332,5,4,4,29268.81,0.069473671974185,29248.49,-0.3127784143698631,29340.26,-0.4530465881720791,27525.34,-0.2393501158695299,28879.03142857143,28846.925666666662,2.5064675623123813,1649.1499999999978,0.0587062239668341,0.3313953876495361,0.0,0.2042779326438904,-0.2870238423347473,4.0,2.0,18.0,10.0,2.0,0.0,6.0,2.0,1.0,0.0,3.0,5.0,1.0,2.0,9.0,3.0
